DateTime,cem_type,Residue,Blaine,C3A,C4AF,G-SO3,G-Moisture,FA-Blaine,Gypsum Weigh Feeder_TPH,Fly Ash SFF_TPH,Drive Power_MILL_KW,Separator_speed_RPM,Position_Master Roller1_mm,Counter Pressure_HLSM_mm,Hydraulic_pressure,Fan Power_Kw
03-11-2022 13:26,Non Premium,22.4,336.0,7.59,12.8,42.01,1.7,305.0,4.25,72.42,3166.5,810.0,76.56,21.82,80.45,1217.08
03-11-2022 14:30,Non Premium,21.2,354.0,7.59,12.8,42.01,1.7,305.0,4.02,67.83,3238.62,825.0,88.49,24.43,72.41,1234.05
03-11-2022 15:31,Non Premium,21.0,339.0,7.59,12.8,42.01,1.7,305.0,4.07,70.94,3080.84,875.0,90.06,25.03,76.7,1215.89
03-11-2022 16:31,Non Premium,23.1,342.0,7.59,12.8,42.01,1.7,305.0,3.58,61.3,1986.98,857.0,130.59,20.46,78.67,1226.63
03-11-2022 17:37,Non Premium,23.0,355.0,7.59,12.8,42.01,1.7,305.0,4.22,68.15,2943.61,866.0,108.74,26.54,73.16,1211.32
03-11-2022 18:35,Non Premium,23.5,350.0,7.59,12.8,42.01,1.7,305.0,4.15,69.03,3139.59,856.0,86.54,25.82,72.23,1253.44
03-11-2022 19:48,Non Premium,22.6,339.0,7.59,12.8,42.01,1.7,305.0,3.73,62.56,2865.39,875.0,99.46,22.19,80.26,1247.18
03-11-2022 20:30,Non Premium,20.7,331.0,7.59,12.8,42.01,1.7,305.0,3.92,62.3,3247.8,875.0,87.12,23.89,75.57,1237.21
03-11-2022 21:18,Non Premium,20.4,322.0,7.59,12.8,42.01,1.7,305.0,3.8,60.64,2956.05,866.0,121.16,22.46,78.06,1240.31
03-11-2022 22:40,Non Premium,21.4,334.0,7.59,12.8,42.01,1.7,305.0,3.63,58.98,3197.72,856.0,90.41,23.6,75.98,1246.54
03-11-2022 23:30,Premium,19.0,357.0,7.59,12.8,42.01,1.7,305.0,3.75,62.85,3128.67,875.0,94.86,22.02,81.28,1250.17
04-11-2022 00:35,Non Premium,21.4,345.0,7.42,12.97,42.01,1.7,282.0,3.9,63.0,3180.25,875.0,72.87,23.68,78.27,1234.39
04-11-2022 01:32,Non Premium,20.3,349.0,7.42,12.97,42.01,1.7,282.0,3.85,63.52,3122.97,871.0,74.57,23.77,79.42,1243.9
04-11-2022 02:37,Non Premium,21.7,340.0,7.42,12.97,42.01,1.7,282.0,3.77,63.74,3217.0,835.0,69.56,21.99,79.73,1234.75
04-11-2022 03:34,Non Premium,19.5,334.0,7.42,12.97,42.01,1.7,282.0,3.93,62.87,3225.94,856.0,69.27,22.87,78.37,1233.14
04-11-2022 04:35,Non Premium,21.4,332.0,7.42,12.97,42.01,1.7,282.0,3.67,63.17,3152.69,850.0,100.99,23.54,79.54,1238.23
04-11-2022 05:30,Non Premium,20.4,337.0,7.42,12.97,42.01,1.7,282.0,3.78,61.69,3141.07,846.0,91.41,23.59,79.24,1255.32
04-11-2022 16:30,Non Premium,20.6,323.0,7.42,12.97,42.01,1.7,282.0,3.38,54.68,3202.53,835.0,81.32,26.93,67.03,1331.64
04-11-2022 18:32,Non Premium,21.0,332.0,7.42,12.97,42.01,1.7,282.0,3.71,60.23,2974.14,865.0,139.24,22.73,77.6,1203.95
04-11-2022 19:26,Non Premium,20.8,339.0,7.42,12.97,42.01,1.7,282.0,3.63,56.23,3154.01,856.0,94.7,26.82,71.21,1237.2
04-11-2022 20:31,Non Premium,20.8,339.0,7.42,12.97,42.01,1.7,282.0,3.8,63.3,2383.1,866.0,138.17,21.4,77.86,1217.76
04-11-2022 21:21,Non Premium,20.1,329.0,7.42,12.97,42.01,1.7,282.0,3.72,63.48,3243.78,856.0,109.07,25.98,70.23,1221.91
04-11-2022 22:38,Non Premium,21.5,342.0,7.42,12.97,42.01,1.7,282.0,3.32,56.79,3197.53,835.0,118.0,21.35,79.78,1260.51
04-11-2022 23:35,Non Premium,21.7,339.0,7.42,12.97,42.01,1.7,282.0,3.61,59.87,3175.94,856.0,95.9,21.6,75.96,1266.04
05-11-2022 00:38,Non Premium,23.5,315.0,7.51,12.88,42.01,1.7,305.0,3.68,62.21,3258.85,845.0,74.38,22.79,76.92,1256.66
05-11-2022 01:39,Non Premium,21.7,310.0,7.51,12.88,42.01,1.7,305.0,3.71,62.23,3114.01,862.0,102.17,21.73,82.89,1252.16
05-11-2022 02:33,Non Premium,21.2,325.0,7.51,12.88,42.01,1.7,305.0,3.69,60.61,3303.18,846.0,69.83,23.63,79.36,1251.67
05-11-2022 03:32,Non Premium,19.8,326.0,7.51,12.88,42.01,1.7,305.0,3.49,55.74,2850.52,856.0,96.09,22.16,75.94,1245.53
05-11-2022 04:35,Non Premium,21.0,329.0,7.51,12.88,42.01,1.7,305.0,3.54,59.57,3294.0,846.0,91.8,23.82,75.47,1251.18
05-11-2022 05:22,Non Premium,21.6,325.0,7.51,12.88,42.01,1.7,305.0,3.58,59.33,2465.35,826.0,141.91,26.18,71.76,1275.21
05-11-2022 06:32,Non Premium,21.3,357.0,7.51,12.88,42.01,1.7,305.0,3.79,60.71,3310.86,846.0,80.04,24.07,75.81,1236.82
05-11-2022 07:40,Non Premium,22.2,336.0,7.51,12.88,42.01,1.7,305.0,3.86,64.54,3049.13,835.0,78.05,21.25,79.57,1239.6
05-11-2022 08:39,Non Premium,21.0,352.0,7.51,12.88,42.01,1.7,305.0,3.66,57.12,3162.3,845.0,84.67,25.28,74.91,1241.55
05-11-2022 09:34,Non Premium,22.0,348.0,7.51,12.88,42.01,1.7,305.0,3.92,66.29,3542.99,835.0,86.25,24.04,75.96,1204.36
05-11-2022 10:36,Non Premium,22.8,339.0,7.51,12.88,42.01,1.7,305.0,3.9,66.67,3154.6,840.0,76.47,25.72,75.56,1219.93
05-11-2022 11:33,Non Premium,21.0,347.0,7.51,12.88,42.01,1.7,305.0,3.99,66.44,3292.79,835.0,82.54,24.68,76.68,1206.25
05-11-2022 13:28,Non Premium,21.4,356.0,7.51,12.88,42.01,1.7,305.0,3.92,67.11,3141.2,841.0,81.4,24.07,75.78,1231.37
05-11-2022 14:30,Non Premium,21.0,345.0,7.51,12.88,42.01,1.7,305.0,4.0,68.05,3142.26,846.0,73.97,22.86,78.15,1238.16
05-11-2022 15:28,Non Premium,21.4,341.0,7.51,12.88,42.01,1.7,305.0,4.0,66.84,3276.96,851.0,75.6,23.34,79.3,1241.28
05-11-2022 16:24,Non Premium,22.7,344.0,7.51,12.88,42.01,1.7,305.0,3.97,67.34,3221.56,865.0,76.89,23.44,74.31,1261.19
05-11-2022 17:24,Non Premium,21.3,339.0,7.51,12.88,42.01,1.7,305.0,3.78,64.81,2879.35,856.0,118.2,33.17,65.27,1219.16
05-11-2022 18:24,Non Premium,21.0,350.0,7.51,12.88,42.01,1.7,305.0,3.58,60.28,2410.26,856.0,119.13,21.12,83.32,1221.49
05-11-2022 19:24,Non Premium,20.4,329.0,7.51,12.88,42.01,1.7,305.0,3.56,61.97,3234.02,875.0,91.3,24.69,78.96,1303.2
05-11-2022 19:40,Non Premium,21.6,342.0,7.51,12.88,42.01,1.7,305.0,3.78,63.74,2897.27,881.0,68.94,23.34,79.89,1215.52
05-11-2022 20:40,Non Premium,21.9,339.0,7.51,12.88,42.01,1.7,305.0,3.68,62.28,2972.62,886.0,96.5,28.33,69.72,1240.82
05-11-2022 21:21,Non Premium,21.6,339.0,7.51,12.88,42.01,1.7,305.0,3.74,62.89,3101.51,865.0,76.43,24.58,74.75,1246.63
05-11-2022 22:47,Non Premium,21.3,346.0,7.51,12.88,42.01,1.7,305.0,3.54,62.79,3248.38,856.0,83.74,23.38,76.18,1242.27
05-11-2022 23:28,Non Premium,21.9,332.0,7.51,12.88,42.01,1.7,305.0,3.73,63.13,3079.64,856.0,96.0,26.75,68.17,1222.15
06-11-2022 00:39,Non Premium,21.7,341.0,7.61,12.77,42.01,1.7,284.0,3.74,62.43,3120.48,866.0,99.42,24.45,74.99,1210.0
06-11-2022 01:33,Non Premium,21.4,335.0,7.61,12.77,42.01,1.7,284.0,3.75,63.9,3076.52,860.0,90.58,24.6,73.38,1215.85
06-11-2022 02:35,Non Premium,20.8,334.0,7.61,12.77,42.01,1.7,284.0,3.79,64.22,3190.2,860.0,93.1,25.07,72.91,1216.83
06-11-2022 04:01,Non Premium,20.6,370.0,7.61,12.77,42.01,1.7,284.0,3.74,63.87,3123.86,856.0,97.45,26.72,69.59,1194.14
06-11-2022 04:30,Non Premium,18.6,350.0,7.61,12.77,42.01,1.7,284.0,3.63,59.59,3324.93,826.0,75.48,25.17,66.44,1287.34
06-11-2022 05:34,Non Premium,19.5,346.0,7.61,12.77,42.01,1.7,284.0,3.74,61.59,3127.94,841.0,75.09,23.46,73.24,1247.17
06-11-2022 08:27,Non Premium,21.7,349.0,7.61,12.77,42.01,1.7,284.0,3.27,56.1,2801.12,777.0,104.06,20.8,79.67,1269.98
06-11-2022 10:25,Non Premium,22.4,335.0,7.61,12.77,42.01,1.7,284.0,3.68,58.28,3094.36,856.0,85.38,21.13,82.34,1287.83
06-11-2022 11:36,Premium,19.1,345.0,7.61,12.77,42.01,1.7,284.0,3.54,59.12,3100.78,887.0,57.98,20.97,83.05,1270.83
06-11-2022 12:30,Premium,17.9,344.0,7.61,12.77,42.01,1.7,284.0,3.61,61.28,3051.23,886.0,66.14,23.46,81.16,1235.87
06-11-2022 13:24,Premium,18.6,338.0,7.61,12.77,42.01,1.7,284.0,3.75,63.56,3047.6,887.0,63.16,22.15,82.73,1226.59
06-11-2022 14:34,Premium,18.9,342.0,7.61,12.77,42.01,1.7,284.0,3.76,62.72,2906.02,875.0,51.79,22.52,82.16,1212.98
06-11-2022 15:56,Premium,18.0,334.0,7.61,12.77,42.01,1.7,284.0,4.07,61.69,3223.89,886.0,60.09,21.59,83.56,1226.06
06-11-2022 16:38,Non Premium,17.8,332.0,7.61,12.77,42.01,1.7,284.0,3.87,60.92,3077.83,866.0,65.77,23.49,79.55,1214.94
07-11-2022 00:32,Premium,17.3,335.0,6.98,13.04,42.01,1.7,267.0,3.83,56.63,3087.61,886.0,71.57,24.79,73.8,1220.83
07-11-2022 01:35,Premium,19.4,335.0,6.98,13.04,42.01,1.7,267.0,4.06,59.61,3181.15,886.0,67.57,24.88,75.39,1193.67
07-11-2022 02:34,Premium,17.3,338.0,6.98,13.04,42.01,1.7,267.0,4.02,58.49,3178.51,887.0,64.69,23.98,75.99,1206.77
07-11-2022 03:33,Premium,17.0,330.0,6.98,13.04,42.01,1.7,267.0,4.05,58.89,3160.02,887.0,70.61,24.08,76.24,1186.09
07-11-2022 05:29,Premium,17.6,329.0,6.98,13.04,42.01,1.7,267.0,3.9,53.54,3071.69,886.0,76.81,23.09,73.81,1202.14
08-11-2022 00:28,Premium,20.0,337.0,7.29,12.9,42.01,1.7,278.0,3.81,63.07,3234.38,859.0,64.86,22.61,82.0,1232.16
08-11-2022 01:29,Premium,19.4,345.0,7.29,12.9,42.01,1.7,278.0,3.86,65.35,3135.2,876.0,57.86,22.83,80.7,1220.83
08-11-2022 02:33,Premium,19.8,332.0,7.29,12.9,42.01,1.7,278.0,3.99,65.97,3187.67,875.0,64.07,22.0,80.47,1220.55
08-11-2022 03:32,Premium,19.1,342.0,7.29,12.9,42.01,1.7,278.0,3.95,66.97,3127.6,866.0,69.27,23.12,80.08,1221.21
08-11-2022 04:31,Premium,18.7,341.0,7.29,12.9,42.01,1.7,278.0,3.98,66.39,3109.04,856.0,62.87,22.09,81.51,1229.8
08-11-2022 05:26,Premium,18.5,337.0,7.29,12.9,42.01,1.7,278.0,3.92,67.02,3125.98,859.0,108.41,23.41,79.6,1227.06
08-11-2022 06:30,Premium,19.9,336.0,7.29,12.9,42.01,1.7,278.0,3.97,65.92,3075.75,860.0,67.36,22.83,81.46,1233.93
08-11-2022 07:22,Premium,21.7,324.0,7.29,12.9,42.01,1.7,278.0,3.98,66.56,3092.11,845.0,75.87,24.93,77.45,1238.31
08-11-2022 08:32,Premium,21.4,318.0,7.29,12.9,42.01,1.7,278.0,3.78,62.54,3007.01,857.0,88.69,23.01,80.52,1261.69
08-11-2022 09:36,Premium,20.2,322.0,7.29,12.9,42.01,1.7,278.0,3.79,63.18,3146.4,875.0,72.29,24.04,76.0,1250.99
08-11-2022 10:32,Premium,19.4,315.0,7.29,12.9,42.01,1.7,278.0,3.87,64.02,2968.55,866.0,60.67,23.75,76.26,1252.56
08-11-2022 11:36,Premium,18.4,322.0,7.29,12.9,42.01,1.7,278.0,3.82,63.9,3256.15,865.0,77.99,23.93,76.9,1225.33
08-11-2022 12:36,Non Premium,20.2,331.0,7.29,12.9,42.01,1.7,278.0,3.9,66.32,3041.2,866.0,61.13,21.06,79.76,1199.85
08-11-2022 13:32,Non Premium,20.0,320.0,7.29,12.9,42.01,1.7,278.0,3.79,65.7,3201.64,866.0,67.01,21.83,76.83,1183.57
08-11-2022 14:38,Non Premium,21.3,336.0,7.29,12.9,42.01,1.7,278.0,3.71,62.36,3208.73,865.0,73.82,22.19,78.67,1216.17
08-11-2022 15:41,Premium,20.1,339.0,7.29,12.9,42.01,1.7,278.0,3.45,57.72,3015.61,886.0,74.59,23.3,78.27,1220.82
08-11-2022 16:36,Premium,19.7,352.0,7.29,12.9,42.01,1.7,278.0,3.62,61.23,3201.28,887.0,82.46,22.24,79.2,1210.65
09-11-2022 01:55,Non Premium,22.1,330.0,6.75,13.32,42.01,1.7,284.0,3.9,64.48,3117.16,835.0,70.61,22.04,82.44,1238.07
09-11-2022 02:25,Non Premium,21.0,332.0,6.75,13.32,42.01,1.7,284.0,4.11,68.23,3176.11,856.0,81.34,22.29,81.72,1221.36
09-11-2022 03:25,Non Premium,19.4,326.0,6.75,13.32,42.01,1.7,284.0,3.91,65.31,3136.37,845.0,85.4,22.15,81.65,1235.27
09-11-2022 04:25,Non Premium,21.5,330.0,6.75,13.32,42.01,1.7,284.0,4.08,63.17,3216.35,845.0,95.38,23.26,81.35,1235.8
09-11-2022 05:31,Non Premium,20.4,323.0,6.75,13.32,42.01,1.7,284.0,3.98,66.03,3275.91,835.0,80.47,20.81,85.53,1243.63
09-11-2022 06:45,Non Premium,20.7,332.0,6.75,13.32,42.01,1.7,284.0,4.01,66.83,3258.97,835.0,71.65,20.04,83.22,1245.67
09-11-2022 07:35,Non Premium,22.0,316.0,6.75,13.32,42.01,1.7,284.0,4.08,65.1,3152.44,836.0,71.01,20.41,81.25,1233.03
09-11-2022 08:32,Non Premium,22.7,339.0,6.75,13.32,42.01,1.7,284.0,4.03,67.29,3095.43,816.0,82.42,21.3,81.6,1285.25
09-11-2022 09:30,Non Premium,22.4,324.0,6.75,13.32,42.01,1.7,284.0,4.23,67.48,3188.4,821.0,61.03,21.56,80.63,1277.25
09-11-2022 11:34,Non Premium,21.8,379.0,6.75,13.32,42.01,1.7,284.0,3.98,66.64,3104.62,816.0,64.05,20.93,72.0,1325.64
09-11-2022 12:36,Non Premium,21.0,334.0,6.75,13.32,42.01,1.7,284.0,4.16,70.68,3013.8,821.0,67.9,20.93,83.79,1232.72
09-11-2022 13:36,Non Premium,23.3,345.0,6.75,13.32,42.01,1.7,284.0,4.24,70.26,2867.02,822.0,90.95,19.11,84.25,1233.56
09-11-2022 14:32,Premium,19.9,315.0,6.75,13.32,42.01,1.7,284.0,4.23,71.08,3172.05,875.0,105.55,20.01,78.68,1194.64
09-11-2022 15:36,Premium,19.5,332.0,6.75,13.32,42.01,1.7,284.0,4.18,68.94,3074.06,875.0,69.33,22.49,75.39,1186.0
09-11-2022 16:36,Premium,20.2,336.0,6.75,13.32,42.01,1.7,284.0,4.23,68.2,3098.44,875.0,68.29,24.9,69.55,1178.12
10-11-2022 00:37,Premium,18.4,335.0,7.02,13.11,42.01,1.7,279.0,3.86,62.93,3122.34,865.0,86.87,22.29,82.61,1272.42
10-11-2022 01:36,Premium,19.1,344.0,7.02,13.11,42.01,1.7,279.0,3.97,65.56,3046.42,875.0,81.26,22.87,81.69,1239.01
10-11-2022 02:41,Premium,20.2,332.0,7.02,13.11,42.01,1.7,279.0,3.93,63.02,3030.15,875.0,64.5,22.53,82.47,1243.32
10-11-2022 03:38,Premium,18.4,331.0,7.02,13.11,42.01,1.7,279.0,3.91,62.45,3083.36,875.0,70.53,23.78,80.62,1238.14
10-11-2022 04:38,Premium,20.8,328.0,7.02,13.11,42.01,1.7,279.0,3.98,64.19,3153.82,856.0,70.68,23.07,80.97,1233.36
10-11-2022 05:28,Premium,21.2,327.0,7.02,13.11,42.01,1.7,279.0,3.97,63.08,3206.32,856.0,81.86,23.43,80.39,1230.35
10-11-2022 06:33,Premium,16.7,332.0,7.02,13.11,42.01,1.7,279.0,3.92,62.5,2979.33,851.0,77.7,22.56,81.34,1239.23
10-11-2022 07:33,Premium,19.2,325.0,7.02,13.11,42.01,1.7,279.0,3.91,62.09,3268.38,856.0,83.74,21.73,81.74,1233.4
10-11-2022 08:41,Premium,18.8,324.0,7.02,13.11,42.01,1.7,279.0,3.86,62.1,3297.72,841.0,72.64,23.94,79.16,1221.8
10-11-2022 09:35,Premium,20.8,312.0,7.02,13.11,42.01,1.7,279.0,3.74,58.69,3182.98,826.0,81.2,22.32,83.89,1244.71
10-11-2022 10:33,Premium,19.0,314.0,7.02,13.11,42.01,1.7,279.0,3.88,60.19,3061.62,825.0,57.48,23.09,80.2,1243.4
10-11-2022 11:37,Premium,20.8,330.0,7.02,13.11,42.01,1.7,279.0,3.73,62.38,3093.6,856.0,58.33,23.16,79.63,1234.7
10-11-2022 12:39,Premium,19.1,331.0,7.02,13.11,42.01,1.7,279.0,3.75,55.97,3132.23,856.0,52.49,22.99,81.15,1241.15
10-11-2022 13:38,Premium,19.2,341.0,7.02,13.11,42.01,1.7,279.0,3.7,57.2,3306.2,795.0,60.16,26.08,76.89,1243.37
10-11-2022 14:32,Premium,18.3,348.0,7.02,13.11,42.01,1.7,279.0,3.76,59.77,3163.31,876.0,57.65,23.31,82.03,1226.55
10-11-2022 15:30,Premium,18.8,343.0,7.02,13.11,42.01,1.7,279.0,3.71,61.55,3108.01,887.0,53.2,22.56,80.47,1247.24
10-11-2022 16:32,Premium,19.6,347.0,7.02,13.11,42.01,1.7,279.0,3.97,65.85,3210.94,875.0,77.74,23.88,80.27,1203.48
11-11-2022 00:43,Premium,18.2,352.0,7.21,13.01,42.01,1.7,282.0,3.76,59.61,3155.38,886.0,68.52,23.99,77.1,1229.61
11-11-2022 01:29,Premium,18.5,350.0,7.21,13.01,42.01,1.7,282.0,3.77,60.73,3177.09,875.0,114.56,22.34,80.97,1243.79
11-11-2022 02:28,Premium,18.9,343.0,7.21,13.01,42.01,1.7,282.0,3.84,63.29,3092.07,875.0,83.23,23.66,78.66,1245.45
11-11-2022 03:30,Premium,18.4,342.0,7.21,13.01,42.01,1.7,282.0,3.9,62.32,3068.4,866.0,76.0,23.14,78.42,1242.46
11-11-2022 04:28,Premium,20.6,346.0,7.21,13.01,42.01,1.7,282.0,3.76,61.25,3237.4,816.0,82.04,22.69,79.31,1239.39
11-11-2022 05:24,Premium,17.3,349.0,7.21,13.01,42.01,1.7,282.0,3.87,65.13,3025.02,856.0,69.12,25.14,75.44,1226.82
11-11-2022 06:32,Premium,17.7,345.0,7.21,13.01,42.01,1.7,282.0,3.94,66.05,3238.93,846.0,79.1,23.82,77.99,1226.24
11-11-2022 07:35,Premium,18.5,354.0,7.21,13.01,42.01,1.7,282.0,4.0,65.88,3033.74,835.0,77.84,21.86,80.66,1237.32
11-11-2022 08:30,Premium,20.7,333.0,7.21,13.01,42.01,1.7,282.0,4.02,68.07,3197.05,825.0,84.3,23.31,79.23,1225.07
11-11-2022 09:37,Premium,18.3,342.0,7.21,13.01,42.01,1.7,282.0,3.91,69.88,2965.25,836.0,89.75,22.84,79.04,1226.4
11-11-2022 10:31,Premium,20.1,335.0,7.21,13.01,42.01,1.7,282.0,3.97,66.86,3231.86,845.0,52.82,23.6,79.46,1229.19
11-11-2022 11:32,Premium,20.7,327.0,7.21,13.01,42.01,1.7,282.0,3.84,67.16,3033.8,825.0,92.48,22.21,79.93,1237.46
11-11-2022 12:45,Premium,18.9,340.0,7.21,13.01,42.01,1.7,282.0,3.84,68.52,3274.38,825.0,72.85,22.98,80.12,1228.27
11-11-2022 13:32,Premium,21.6,333.0,7.21,13.01,42.01,1.7,282.0,3.84,68.11,3138.63,835.0,63.08,21.97,80.23,1229.72
11-11-2022 14:20,Premium,20.6,338.0,7.21,13.01,42.01,1.7,282.0,4.0,68.73,3249.84,850.0,66.78,23.3,79.72,1216.77
11-11-2022 15:16,Premium,20.8,343.0,7.21,13.01,42.01,1.7,282.0,3.85,67.69,3180.13,875.0,61.73,23.45,80.89,1242.07
11-11-2022 16:20,Premium,18.7,346.0,7.21,13.01,42.01,1.7,282.0,3.92,66.87,3161.47,875.0,74.59,23.02,80.94,1243.65
12-11-2022 00:35,Premium,19.8,324.0,7.53,12.77,42.01,1.7,269.0,3.63,61.72,3176.4,845.0,70.32,22.86,78.43,1260.91
12-11-2022 01:31,Premium,19.0,351.0,7.53,12.77,42.01,1.7,269.0,3.8,65.51,3099.92,875.0,77.63,21.79,82.56,1235.59
12-11-2022 02:34,Premium,18.0,336.0,7.53,12.77,42.01,1.7,269.0,4.02,68.32,3160.67,865.0,90.78,23.95,79.37,1210.59
12-11-2022 03:16,Premium,19.4,347.0,7.53,12.77,42.01,1.7,269.0,4.02,67.99,2910.18,887.0,109.61,22.02,78.9,1210.41
12-11-2022 04:29,Premium,19.1,335.0,7.53,12.77,42.01,1.7,269.0,3.87,65.4,3401.25,832.0,77.74,23.73,77.87,1197.66
12-11-2022 05:29,Premium,21.0,344.0,7.53,12.77,42.01,1.7,269.0,3.92,66.43,3079.84,856.0,78.09,23.43,75.76,1221.79
12-11-2022 06:23,Premium,19.0,359.0,7.53,12.77,42.01,1.7,269.0,3.98,68.23,3302.09,845.0,72.52,21.39,82.25,1208.48
12-11-2022 07:27,Premium,19.6,334.0,7.53,12.77,42.01,1.7,269.0,3.84,63.06,3224.47,845.0,77.7,21.4,83.91,1244.49
12-11-2022 08:25,Premium,20.6,339.0,7.53,12.77,42.01,1.7,269.0,3.98,66.96,3233.85,845.0,58.23,21.42,82.75,1229.5
12-11-2022 09:33,Premium,21.7,336.0,7.53,12.77,42.01,1.7,269.0,3.95,67.88,3204.13,845.0,68.56,23.46,80.06,1223.06
12-11-2022 10:25,Premium,20.5,327.0,7.53,12.77,42.01,1.7,269.0,3.9,66.75,3060.87,836.0,75.98,21.5,82.45,1228.38
12-11-2022 11:25,Premium,18.0,341.0,7.53,12.77,42.01,1.7,269.0,4.12,67.7,3167.67,875.0,68.23,22.12,80.63,1214.26
12-11-2022 12:29,Premium,17.2,347.0,7.53,12.77,42.01,1.7,269.0,3.99,69.15,3208.86,875.0,62.52,23.11,80.27,1217.32
12-11-2022 13:22,Premium,17.6,342.0,7.53,12.77,42.01,1.7,269.0,3.99,68.61,3131.88,865.0,69.56,23.45,80.74,1218.51
12-11-2022 14:52,Premium,17.9,344.0,7.53,12.77,42.01,1.7,269.0,3.95,68.15,3137.37,856.0,66.45,22.94,81.5,1224.58
12-11-2022 15:32,Premium,16.8,331.0,7.53,12.77,42.01,1.7,269.0,4.03,68.74,3127.03,846.0,82.09,23.61,81.05,1213.87
12-11-2022 16:34,Premium,19.0,330.0,7.53,12.77,42.01,1.7,269.0,4.0,67.95,3198.53,837.0,65.48,24.18,80.54,1210.24
13-11-2022 01:35,Premium,18.1,323.0,7.37,12.89,42.01,1.7,295.0,3.74,61.62,3060.69,875.0,83.0,24.3,65.48,1190.86
13-11-2022 04:35,Premium,18.0,334.0,7.37,12.89,42.01,1.7,295.0,3.45,56.82,3220.33,865.0,100.0,23.86,66.93,1269.36
13-11-2022 05:27,Premium,22.2,347.0,7.37,12.89,42.01,1.7,295.0,3.45,58.59,3200.98,865.0,74.96,24.5,72.16,1254.38
13-11-2022 06:37,Premium,18.9,345.0,7.37,12.89,42.01,1.7,295.0,3.54,60.45,3165.85,856.0,51.04,24.8,80.15,1253.53
13-11-2022 07:27,Premium,20.2,346.0,7.37,12.89,42.01,1.7,295.0,3.67,62.02,3198.89,844.0,63.61,25.54,79.02,1246.73
13-11-2022 08:29,Premium,22.1,332.0,7.37,12.89,42.01,1.7,295.0,3.51,59.04,3160.18,845.0,56.12,25.22,79.25,1240.95
13-11-2022 09:26,Non Premium,24.3,318.0,7.37,12.89,42.01,1.7,295.0,3.5,56.88,3126.16,795.0,57.61,25.4,74.56,1282.73
13-11-2022 10:25,Non Premium,22.2,324.0,7.37,12.89,42.01,1.7,295.0,3.78,64.57,3046.43,845.0,67.61,24.25,74.96,1229.31
13-11-2022 11:27,Non Premium,24.7,315.0,7.37,12.89,42.01,1.7,295.0,3.43,57.28,3231.68,795.0,62.04,26.07,68.62,1269.71
13-11-2022 12:27,Non Premium,20.6,326.0,7.37,12.89,42.01,1.7,295.0,3.49,57.07,3230.47,845.0,61.81,27.28,70.08,1255.83
13-11-2022 13:24,Premium,21.2,332.0,7.37,12.89,42.01,1.7,295.0,3.47,56.1,3299.4,875.0,59.41,24.46,75.12,1248.2
13-11-2022 14:32,Non Premium,20.4,324.0,7.37,12.89,42.01,1.7,295.0,3.53,58.7,3066.33,845.0,54.61,23.21,80.77,1244.11
13-11-2022 15:31,Non Premium,21.2,326.0,7.37,12.89,42.01,1.7,295.0,3.64,59.91,3236.0,836.0,50.9,22.66,81.28,1239.98
14-11-2022 00:34,Premium,19.5,320.0,7.18,13.25,42.01,1.7,288.0,3.42,58.37,3390.89,855.0,66.87,22.27,71.55,1258.85
14-11-2022 01:35,Premium,18.6,331.0,7.18,13.25,42.01,1.7,288.0,3.52,59.95,3351.88,875.0,56.8,24.47,73.81,1251.62
14-11-2022 02:38,Premium,17.3,336.0,7.18,13.25,42.01,1.7,288.0,3.85,64.68,2896.09,875.0,71.71,22.45,78.04,1223.6
14-11-2022 03:35,Premium,16.9,344.0,7.18,13.25,42.01,1.7,288.0,3.82,63.95,3196.93,875.0,60.01,22.51,81.21,1259.73
14-11-2022 04:37,Premium,17.3,340.0,7.18,13.25,42.01,1.7,288.0,3.78,62.39,2962.58,860.0,78.81,22.55,81.26,1289.41
14-11-2022 05:30,Premium,19.3,344.0,7.18,13.25,42.01,1.7,288.0,3.7,61.99,3042.96,860.0,68.73,22.11,81.72,1284.87
14-11-2022 06:33,Premium,18.9,351.0,7.18,13.25,42.01,1.7,288.0,3.89,63.77,3235.64,856.0,83.41,23.36,80.86,1248.19
14-11-2022 07:33,Premium,20.2,344.0,7.18,13.25,42.01,1.7,288.0,3.82,66.59,3044.08,845.0,73.97,23.47,80.62,1225.39
14-11-2022 08:28,Premium,21.5,323.0,7.18,13.25,42.01,1.7,288.0,3.87,65.56,3121.97,845.0,105.16,22.22,81.59,1224.93
14-11-2022 09:32,Premium,20.8,332.0,7.18,13.25,42.01,1.7,288.0,3.8,65.25,3177.33,875.0,67.92,21.85,82.36,1236.36
14-11-2022 10:25,Premium,21.7,322.0,7.18,13.25,42.01,1.7,288.0,3.86,66.78,3094.97,865.0,68.27,23.08,81.18,1224.16
14-11-2022 11:27,Premium,20.4,332.0,7.18,13.25,42.01,1.7,288.0,3.78,65.45,3201.14,875.0,68.81,21.55,84.88,1222.02
14-11-2022 12:27,Premium,21.4,339.0,7.18,13.25,42.01,1.7,288.0,3.71,65.97,3165.89,886.0,66.49,22.97,82.16,1227.84
14-11-2022 13:33,Premium,20.1,344.0,7.18,13.25,42.01,1.7,288.0,3.77,64.57,3107.45,856.0,61.15,22.48,82.34,1256.76
