Residue,Blaine,C3A,C4AF,G-SO3,G-Moisture,FA-Blaine,Gypsum Weigh Feeder_TPH,Fly Ash SFF_TPH,Drive Power_MILL_KW,Separator_speed_RPM,Position_Master Roller1_mm,Counter Pressure_HLSM_mm,Hydraulic_pressure,Fan Power_Kw,categorical__cem_type_Non Premium,categorical__cem_type_Premium
,494.1300229,1.135742992,1.491763213,1.956987283,3.676329905,365.1176732,11.68153197,29.42329693,105.1640564,1792.666867,4.223823786,7.758954947,73.06851139,86.66467633,1,1
,375.347,1.283746397,1.071130025,1.895052291,3.381514298,391.4661545,38.82315521,21.21538705,243.9288275,1763.298126,75.30485748,21.12913814,28.04651683,181.2936986,0,1
,363.6873523,1.8753083,0.79932786,0.751271515,3.123908555,235.3291957,36.01076867,14.6265982,232.3376075,1339.998278,15.38143902,17.50891438,56.5915064,143.0346028,0,1
,398.6559575,0.297697049,1.219808769,1.529085762,3.167424253,236.426284,15.80987465,15.53971282,200.3217383,1768.33495,22.20460559,48.40583966,57.7491497,98.19729335,1,0
,484.3592624,0.86136574,1.859613932,1.912820379,2.908923758,292.6974384,39.45336466,45.57589907,148.2096526,1336.88685,4.465762511,49.88223042,35.94181966,150.566186,0,1
,493.8373697,1.848035173,1.483153579,0.614727774,2.94973312,363.9233915,39.84351466,31.31724398,251.8090819,1495.134378,30.03160194,20.1058341,42.70769408,73.36205682,0,0
,341.7007813,0.885647726,0.625249838,0.39343209,1.448009299,250.3970199,27.18530482,16.43473764,149.3022523,1472.136381,35.0720461,45.65503253,65.02622471,127.7868957,0,1
,355.1154978,1.285568197,0.248154404,1.558838591,2.484082427,344.8940618,47.03372471,30.46226956,208.0752906,1801.656517,90.96068265,40.93838023,33.94843436,198.4542897,0,1
,450.1331405,1.688159761,1.984103989,0.870551895,3.220158924,318.84203,35.57984613,22.06533387,294.3653703,1407.246835,36.23604345,35.01345425,40.67923617,162.8689801,1,1
,431.8650433,1.314542063,1.409481854,1.095108637,2.43355376,365.1207061,21.11939737,26.64421225,113.3817454,1671.060071,31.92257445,33.71270081,41.73007514,156.9485974,0,0
,376.0406563,1.395368247,0.2561875,1.99214935,4.529454173,373.8668082,49.88610663,11.89886135,199.7230572,1992.058496,51.18833051,24.60722482,38.64540058,129.817897,0,1
,429.7677538,1.591276167,0.47618678,1.540504843,2.439792204,203.8799228,30.17983167,49.82008533,274.1102045,1856.242135,40.8432928,5.990172746,55.13172157,190.2827651,0,1
,398.5095242,1.8071279,0.999035977,1.773937505,4.598922549,265.2961449,21.15023395,44.36640927,112.4866623,1317.482309,18.25623014,41.59027495,51.18925831,51.17933404,1,1
,450.1192475,0.903199864,0.65730532,1.746947675,1.295832318,386.5282926,40.61027475,33.92527623,253.3184718,1561.192824,20.83385717,13.72243522,78.76743442,111.8980185,0,1
,301.1393995,1.444303266,0.603028643,1.852666145,1.477293314,360.3073777,20.57874089,37.56339348,294.809071,1884.743451,27.273338,47.08453267,34.2423713,78.7548646,1,1
,365.3194253,1.698499054,0.675460599,0.445027922,3.177291378,359.5066288,28.24718547,44.69850814,226.3596657,1047.345545,83.74721352,4.188363081,42.58253688,84.27859865,1,0
,353.08894,1.770090335,1.615298679,1.577610809,3.785479426,271.6985873,40.30128723,15.2862512,135.0047506,1993.011955,63.29442091,6.100810771,55.31822161,86.71629338,0,0
,488.3082308,1.876523356,0.341565281,0.527903718,2.20353679,252.589993,45.38697887,18.48913549,111.9348423,1481.105723,71.26067862,34.240262,26.09238311,102.7952057,1,1
,354.8843806,0.488162915,0.290225001,0.268193161,1.646302596,318.5633,28.03556254,29.93292714,245.4185784,1261.9372,83.7758507,8.097864396,41.83402826,103.227901,1,1
,444.7839808,1.764807965,1.978813337,0.650609505,3.950898903,261.7473925,10.66976463,13.01368563,129.140023,1112.872375,12.84148439,48.37756689,39.90086117,74.51507169,0,0
,455.9123264,1.829567822,1.236625126,1.547432386,1.12973259,302.0403976,27.68885631,19.24421398,112.5191554,1864.701736,6.568517632,39.89337796,74.6116054,61.69421374,0,1
,405.5268618,0.842461846,1.831478505,1.643530031,2.843142174,292.9937633,12.72593483,49.06799849,129.3153601,1101.998184,83.47233171,36.80317813,54.27968263,157.2068673,0,0
,428.7902934,1.634989534,0.87169429,1.409597627,3.657307265,392.0822555,43.01525535,45.63581779,264.2059199,1142.56028,59.69132438,46.9848436,75.45422376,103.6832674,1,1
,414.5119103,0.592547689,0.30791427,0.782774081,2.926249728,295.68566,45.1754341,35.40229753,173.7439464,1621.311346,87.3686408,47.69261807,47.94965548,113.6361152,0,0
,340.6079002,0.929367262,1.989583042,0.613910532,1.522407151,216.9100487,12.2046733,32.39618833,138.9855486,1767.194156,43.93214517,36.3603408,34.50818751,192.5784794,0,0
,423.6412538,1.045205673,0.969479133,1.201146156,4.377004294,359.0505383,10.41560421,13.54300515,197.705478,1442.058753,4.262364732,20.33165938,51.27696274,169.6830105,0,1
,316.119202,1.150241803,1.453345073,0.121006955,1.64682063,345.2440704,47.80943734,39.07009614,183.8986271,1404.507675,2.578206586,3.00055011,77.36862397,106.1523195,0,0
,300.2151835,1.598799991,1.862470824,1.811906018,4.820983068,282.782928,21.73587567,44.20728605,297.7018226,1464.664097,56.46757404,5.975132757,32.13893159,146.3645789,1,1
,323.6854345,0.927352043,1.577927113,1.043415904,3.80275691,205.7525098,37.70200877,49.59048677,267.5712294,1084.692691,30.33398805,34.88860042,61.98533905,70.35549533,1,1
,464.8661434,1.204655169,1.800464368,0.604962845,3.832850472,384.3964019,28.4108383,43.24384154,224.768241,1189.971413,19.64453242,33.19864902,64.43032703,91.21763219,0,0
,405.5732812,1.42544951,1.862855776,1.754638562,1.503472832,310.6623509,43.66314408,31.07061801,200.9235295,1072.458612,93.78734582,47.5267612,71.20338624,135.3937412,0,1
,319.6301565,0.511876908,0.870249416,1.292578349,3.712595049,347.7403341,36.23694027,17.79002331,111.8758843,1260.184477,51.49385278,4.089694011,23.35525803,181.6091286,1,0
,375.5367212,1.578280194,0.813137152,0.378112206,2.559104437,298.7314849,48.47697666,23.92736302,104.5613658,1096.293299,28.66596215,37.33039133,38.91404056,84.54077805,1,1
,438.2741128,0.145149754,1.5461401,0.65347694,4.803074579,251.6889374,19.31970065,46.69504729,195.7239664,1268.795731,82.13400516,15.98803134,56.98648541,55.91663102,1,0
,330.6545077,1.044514842,0.526020959,1.610979761,2.936190377,371.8121205,11.88255903,30.50227996,131.2319532,1975.577111,3.338709783,44.94494576,55.60356649,99.69257212,0,0
,447.216383,1.536207725,1.427060583,1.556658691,4.98803416,320.8024156,13.06262684,13.3474105,257.0274697,1864.613707,45.48685251,35.43501617,57.30504348,153.6115974,1,1
,352.327716,1.16530748,1.782772608,0.312019108,2.266115619,342.1978982,36.88683106,38.76745665,207.0311523,1443.20692,29.80227674,12.29345211,72.62864984,183.0757055,0,0
,304.3860011,0.436766188,1.429594046,0.138166493,3.963529906,234.1862342,46.52370333,18.36883675,245.5387762,1466.672971,93.59896519,0.443737243,53.99938735,190.1237422,0,0
,317.5360798,0.835777022,1.719949313,1.69539961,3.232308168,260.8602057,38.42396612,20.09623191,238.6095372,1903.232256,2.351649334,14.54209641,42.78455505,79.27971873,0,0
,398.9109657,0.942551918,0.432099966,0.832486454,2.710372141,280.3346022,39.36554769,45.6965841,236.5938829,1059.669814,99.51998218,31.08457121,47.62511642,115.0756061,1,0
,436.4976859,1.200748404,0.299192737,1.143614451,1.155058819,340.4385698,33.75730218,35.59420176,243.4090143,1247.255061,60.44450615,31.54911705,39.25724929,155.8743553,1,1
,367.9904892,0.461407937,1.185873002,0.86544884,1.032464735,395.6719535,36.26660212,42.69303858,144.6194397,1367.948693,37.5946628,20.6238963,36.90029044,148.5075196,1,1
,330.7016293,1.201827962,1.040950525,0.513633129,1.318789492,256.2986129,36.74217563,26.10993892,187.909072,1198.705827,56.78777011,39.46283857,36.07386443,164.6494187,1,1
,309.1223851,1.371017205,1.614182668,1.294779003,4.813920543,211.767139,27.88951261,47.42127661,261.9676133,1658.321876,53.27031122,42.9696325,35.87442486,185.4082356,1,1
,319.2756087,1.026369919,0.829855319,1.120346018,2.017852126,275.1390517,18.85085616,49.3255491,119.855349,1029.055802,32.84948357,14.82053392,59.76390025,136.0909401,1,1
,396.5674226,0.51413978,0.162742337,0.358757795,4.023625152,223.4662294,23.7845402,23.96440393,206.3835441,1420.510063,60.11491612,0.280843153,46.74366665,80.29921218,1,0
,350.0548899,1.739853345,1.554125272,1.13045998,3.278166276,245.6982626,34.33925306,11.31377398,176.0055055,1573.778483,58.2415782,42.75379245,42.93210665,68.34906335,1,1
,340.1297557,0.483245907,0.968319783,0.123597934,4.436545483,210.4847511,14.39743306,38.13609583,157.5850835,1050.198048,47.69303202,11.19359938,34.87392809,183.3900129,0,1
,304.500867,0.544636306,1.649207785,0.488355969,1.474235958,373.8017298,43.06679243,37.16580478,166.2424176,1995.207976,99.11545055,8.613798483,42.15000368,100.7997118,0,0
,382.8877548,1.389916563,0.667539847,1.072183133,4.334754516,261.0025206,44.62387413,40.80207791,192.3257233,1230.08262,83.67711613,48.42657014,43.91268531,143.6883851,1,0
,495.1194765,0.6794765,1.277065411,0.642040517,2.002313134,228.2271293,32.27375617,18.08760246,189.1250804,1271.666784,92.54776252,20.36468526,64.24430955,122.9168111,0,0
,445.876161,0.732404666,1.722717905,1.677644345,4.602981862,347.9259611,40.62926443,24.29257461,110.4507632,1444.691059,99.7733392,11.4915891,68.47800122,146.421838,0,1
,376.4331944,1.80569109,1.294060863,0.223440549,4.061733544,343.0926954,33.97948339,33.18216839,122.7370895,1769.830842,3.183831287,31.21018987,58.79586494,144.8957691,0,0
,452.4210382,1.161781841,1.581370715,1.815954278,3.6507099,218.2053626,42.80222982,45.45213114,272.6202635,1884.82,90.61542323,4.191377366,38.42021708,138.9392467,0,0
,348.6616448,1.036321812,1.313974823,1.004510177,4.934022155,212.750875,14.20872446,27.35716558,119.2173511,1718.940306,16.92771156,15.88962518,76.20182817,116.222739,0,1
,494.7007732,1.7855151,1.309680717,0.134240839,1.075109725,310.2419092,42.12009687,16.98513163,268.7214232,1763.689863,4.794870979,28.92131327,30.22857022,120.0688743,1,0
,406.8052636,0.23584453,1.01519456,0.595938067,4.406837485,349.2793735,47.36103132,38.60493355,193.5248953,1846.624756,71.5517045,49.28624468,45.49512916,103.9601936,1,1
,444.2987775,1.162998091,1.8176209,1.570014599,1.939762379,397.2694136,31.76251545,32.27432684,271.4842374,1222.078775,86.53775904,5.307882529,24.34359446,84.84800433,0,0
,336.2891777,0.512591291,1.109718261,1.432037643,4.615557834,242.9009893,38.43212616,13.46212205,126.5554036,1347.485474,44.07306127,11.60614621,62.16370306,191.1225601,1,0
,324.6603652,1.021112655,1.927273876,1.855945643,1.295227667,293.1439783,10.07090874,40.67411412,225.1159867,1423.985535,30.15430252,16.37402751,69.46805063,114.323113,0,1
,322.2844374,1.995656813,0.38870428,1.245784078,4.698732645,366.8475824,41.67847608,37.45333992,290.0354853,1910.474882,9.367074947,46.14660924,51.28221211,190.0801526,1,1
,336.8451861,0.260548762,1.594396816,0.823926169,1.353436729,285.4867242,13.7250346,19.40590379,108.1295847,1357.302091,19.17426818,45.80626492,57.39521339,169.7903534,1,1
,396.144719,1.761322361,0.961354905,0.286062928,3.878829807,240.5261897,46.59869795,36.22041602,292.3884356,1805.497845,67.34147637,48.39853503,70.68891968,79.20828037,0,0
,465.8721223,0.710607484,1.457455686,1.834083291,4.142500924,234.5434433,20.62509962,39.31818873,272.7793264,1440.427232,14.10388089,22.15478709,26.95186067,84.87674703,1,1
,463.8620238,0.476650885,1.73325627,0.819667564,4.465852362,385.4279813,28.72755258,23.13401463,154.519648,1021.679882,32.63231672,43.49761589,42.39089143,79.06206335,0,0
,313.7559702,0.117401873,0.791087231,1.065018438,2.038101447,334.5023607,32.97512661,33.27676833,125.2014595,1421.268061,5.981272319,4.095969396,43.02137251,153.3209256,0,0
,440.09219,0.946615779,1.855190359,0.834399269,2.949419086,271.347086,35.3386301,49.79998013,237.8624213,1793.066472,70.67370665,16.17934829,35.9320176,162.2774651,1,1
,382.0697993,0.162975705,1.637946664,1.033022111,2.768602356,296.0074272,46.33327478,49.86256571,196.4314069,1025.168721,91.58718952,11.7753885,37.23208985,198.9264089,0,1
,475.5831716,1.305111558,0.816657265,1.035811538,3.95037666,276.3441051,42.97723353,23.76863464,111.7402034,1750.3003,95.4024406,14.06976469,64.91295517,83.85132844,0,1
,415.0430547,0.701751795,0.377113556,0.80431486,3.918168403,264.0305406,42.3546539,31.90539976,142.2075228,1653.304316,2.695115084,10.44357374,75.27118851,139.4337586,1,0
,377.7549791,0.977796764,0.97570647,1.33912527,3.017739164,388.6855076,32.3983198,16.85571784,265.1471199,1346.546545,94.00303138,48.48979884,38.99734401,117.1270383,0,1
,321.4904062,1.004583966,0.164386864,1.135944574,4.180012748,316.9382136,31.89626386,33.16349627,187.3617959,1546.868129,71.85576259,39.97550337,65.89591847,136.0249549,0,1
,497.0596104,1.353270349,0.832113313,0.143572866,1.50970867,271.0059837,29.15510909,14.99786529,220.3352611,1504.165445,67.3879045,23.32008907,75.57582461,81.98020352,0,1
,428.5233782,1.897768132,1.305647361,0.125762614,2.454007495,218.9967933,30.9543669,10.61530854,288.0030511,1913.938736,10.36353032,8.428117017,57.86936704,194.0420163,0,0
,491.1997363,1.655243148,1.763939938,0.944220744,1.353222012,244.3418498,11.50542756,22.93965083,299.9224057,1792.694164,11.83686584,9.974540897,30.51808868,77.04644115,1,0
,380.9327023,1.768967229,1.67763413,0.186322015,4.471292413,207.3033283,33.00769068,42.32987828,185.5497286,1349.249125,72.98034271,34.90515325,61.41227547,57.27201227,1,1
,474.139447,1.215136808,0.934855592,1.027016905,4.449404349,391.6678176,14.42936768,22.81716939,255.4158008,1722.889178,82.4606977,44.81838712,49.70136708,132.8239156,0,0
,416.156472,1.150304462,1.332733173,0.821477258,4.357019166,304.2317376,47.81151126,15.40822415,279.3606343,1131.448548,70.16094327,5.893799721,63.98182319,72.74782005,0,1
,407.8815434,1.647271549,1.552196993,0.149011022,4.737156084,355.7287451,15.00576288,42.05247273,130.6030815,1874.711227,14.29908661,33.19899074,61.26906295,136.8508459,1,0
,369.9027789,0.95047832,1.197002554,1.893260678,4.112606532,320.0289607,27.44324931,47.39697307,229.1433078,1619.689702,75.81292525,11.62462072,64.30775934,190.9332014,1,1
,365.5943489,0.813913971,0.254455891,1.600577344,3.139112734,374.872918,25.46324748,36.20453071,115.0213439,1554.268949,7.312497864,34.99097864,30.54862244,138.915989,1,1
,329.0310504,1.790499279,0.885219052,1.690716277,2.800372791,230.6133349,37.69153788,10.38615268,210.6596164,1014.060433,82.1753023,33.16845714,70.70849401,167.9714785,0,0
,412.2107498,0.218216462,1.176464972,1.730922788,1.049052773,212.9551669,42.49284854,32.34986019,210.220302,1537.98893,68.57675665,7.282456345,49.85209796,117.1077061,1,0
,325.7731074,0.167834085,1.385120661,1.216308197,1.906608211,272.8610731,20.08055558,29.5008407,207.9307706,1144.668763,92.58172375,15.87864265,46.75367289,111.1990008,0,1
,428.1784937,1.577253785,0.864967287,0.110805077,3.341975519,390.0462294,48.7948837,33.85384503,114.3640977,1222.457609,84.01951081,4.600847017,21.6238166,68.47969811,0,1
,492.1111153,1.929313985,1.955909409,1.444711448,2.615004114,371.5193591,33.98623545,28.79466507,235.2959481,1729.144816,86.53826851,15.9154544,52.53436972,129.5917582,0,1
,412.1029351,1.481006988,1.790821459,1.630227111,3.892254375,200.2339221,19.15766317,32.84396144,128.883908,1083.804313,36.06882893,26.90576869,50.82829225,138.1423064,1,0
,445.5759773,0.880311237,1.533891791,1.096093417,2.165835128,340.8578648,24.1787278,31.91520647,233.4666021,1321.808656,22.49259683,15.81757101,50.50056871,157.7196807,0,1
,384.5472832,1.787359778,0.356846787,0.99870426,2.148117495,201.0639298,32.94449103,16.10577548,177.3865146,1507.210826,29.45241501,37.79725879,23.27657984,145.2394477,1,1
,408.8750081,1.962141531,0.620491826,0.470013265,4.809056409,359.359894,20.32211963,37.9380345,199.3521795,1532.952635,55.23519725,13.56501405,56.76742228,100.1315596,1,1
,341.0195016,0.100520511,0.762489376,1.614263246,1.345199413,397.4097095,34.25010267,42.52637667,116.5184238,1636.768854,33.83612626,15.67815958,65.98669273,133.498042,0,0
,401.353513,0.924665596,0.699250367,1.156293302,3.149976866,231.0037943,46.27682714,14.9751698,144.6472408,1639.761383,15.5690012,1.611577932,26.34727278,93.90911428,1,0
,370.9155282,1.955735406,1.656128467,0.809702275,3.249426927,376.9185352,19.11639657,13.85774874,218.0535314,1939.939208,21.19327736,24.29456947,47.20141015,82.48052681,0,1
,305.609438,1.114026819,0.769060721,1.156322638,4.409365733,302.0640672,42.83356449,20.56797016,240.211003,1407.468559,15.89689054,45.85356092,23.32690485,58.37452617,0,0
,329.0846167,0.787401185,1.763941004,1.807018989,4.759196417,398.0054595,36.95861498,26.91282866,130.0971398,1064.970037,63.66945588,40.4187644,67.83990989,104.0947635,1,0
,399.1401693,0.122471692,1.112145646,1.444638731,1.828975698,394.1145764,29.43925143,46.26444749,119.22455,1662.142348,13.68138872,45.10933069,68.44186144,63.17660479,1,1
,311.8357296,1.631560157,1.009537402,1.731513513,1.333626243,221.4925818,14.60251933,38.66993702,121.6103029,1649.173483,7.0143065,41.23060679,49.5497005,88.13320367,1,1
,459.4074801,0.46818355,1.423171399,0.614852311,4.567384928,234.3914298,48.3787221,45.48398589,270.1655955,1890.028059,97.11088673,19.4435858,63.61238092,187.9849129,0,1
,451.94792,0.108733976,1.93353205,0.93990462,1.510734028,274.00408,37.73504145,44.28508602,167.8286838,1203.482136,93.08768002,26.14127294,72.39452014,191.9640467,0,0
,427.2636839,0.107623828,1.945572744,0.370290557,2.626629203,338.7159452,23.70719268,17.49414363,200.097126,1015.731769,23.25795501,23.66157979,40.23712495,110.1107287,1,1
,445.14182,1.358087961,0.163183579,0.749946472,4.657581873,347.5366537,17.47295989,25.01979351,129.0949963,1477.673247,19.78648128,46.46628264,65.12326922,149.4384794,0,0
,457.4381411,1.257566175,1.365505554,0.843897952,2.540145933,368.5807598,23.3969049,15.15041961,227.9948831,1674.110193,74.30722446,27.2573378,28.5374721,166.5686784,0,1
,390.3571094,1.963341034,0.307935696,1.549179677,3.116083763,353.6059332,15.8681753,35.72943157,138.9227216,1543.462718,93.84852911,11.85557591,22.48771025,191.4845031,1,0
,300.9722413,1.918914495,1.733846995,0.139478603,3.333804204,228.3281139,32.23284982,13.59645591,258.0595672,1302.544451,46.26405471,29.76416488,38.35375595,73.19211584,1,1
,401.9756596,0.721313348,1.241804444,0.294892542,2.275584111,345.8285095,43.72370175,46.913693,156.6118792,1476.080159,99.46877211,32.41358637,66.74516729,92.63619022,0,0
,471.590889,0.480473827,1.209556966,0.469732793,1.148187339,386.8213623,13.61625249,28.10146329,140.2883462,1047.202274,94.39696606,2.827479796,77.19086201,91.94896359,1,0
,321.5494107,1.744570813,1.904420113,0.497050467,4.783624106,354.5742184,38.75910048,31.68982008,211.6674321,1877.916301,95.46840601,36.83615944,77.27380236,110.0480891,1,0
,472.7374672,0.650158647,0.326268081,1.782737429,2.998585005,387.8348386,46.45994393,19.99737321,228.589706,1800.719024,47.18842375,8.431172854,59.00649422,167.7726386,0,1
,345.385804,1.250812885,1.748498357,0.691286336,2.551355951,319.3512482,48.77042298,38.57291349,100.1565616,1078.842586,68.21422928,13.48602144,59.22445015,105.8060884,1,1
,487.9014457,1.161734383,1.03937083,1.626068402,2.2744317,356.9475723,20.64448158,37.7012266,106.7149335,1060.649247,5.739480512,14.54895722,74.82441784,185.1716511,0,1
,493.7590621,0.538335366,0.108510971,0.197511692,2.339655181,246.1271583,14.23098605,33.82203356,179.6644078,1029.445191,74.29717833,27.80649162,43.73938194,68.49522291,0,1
,308.9794604,0.62427946,1.381396074,1.015537013,2.202857402,347.6405735,46.71089989,49.33838956,265.8250501,1579.925639,89.75200093,4.686147421,39.02269097,153.086643,0,1
,496.1629701,0.268913067,1.52431486,1.098513807,4.452004128,300.4231517,12.64008893,21.63428492,165.3080617,1108.08601,29.59350312,19.1987876,73.732512,97.83467713,0,1
,315.5499105,0.208935875,1.463882533,0.838214551,1.300800747,381.5538887,36.35549505,23.51961182,179.8609184,1967.660026,82.10570596,49.10827414,65.1083517,161.9606036,0,1
,370.6769787,1.85916631,0.108380103,1.867865631,1.275396674,387.4556356,24.30328377,28.26602504,226.966261,1224.963672,32.15363327,16.25939772,43.50767583,164.5415136,0,1
,305.4063023,1.590488729,1.776210862,0.557036622,3.862826692,235.6146721,47.85368836,33.40828087,216.6492386,1227.200537,91.44674496,6.910690755,54.74853526,127.7126029,1,0
,360.5137843,0.105179407,1.979156835,1.536984104,1.201874758,250.9584574,37.69123937,46.39322947,218.6718279,1429.49129,75.01153933,40.08338462,23.19523352,144.1620734,0,1
,398.8109598,1.22673693,1.453766173,0.144595229,4.295865497,244.0192578,38.66398489,35.55767361,172.7452772,1611.668889,1.597862384,38.53229893,34.09901694,80.27240338,0,0
,311.1515425,1.730087872,0.876469043,0.824440983,4.25831443,302.9036226,48.28823555,20.80219132,218.3020647,1430.075991,23.85057808,25.8325678,41.98927955,162.1955389,1,1
,495.5691965,1.967498322,0.415692286,1.166779633,1.386419889,378.1639321,26.01530715,14.64069297,122.4212694,1566.026992,53.42199196,48.03222414,37.12407795,92.66444959,0,1
,431.5718135,0.688980655,0.95322781,1.387920562,2.133239422,380.759119,16.35092068,43.8251522,214.6237625,1127.191652,16.61909192,13.57142016,33.55647661,132.0569705,0,0
,449.812638,0.980751917,1.882041657,1.693250006,4.648643695,223.2344494,16.37296028,22.28585466,114.4471215,1167.686446,37.64854128,39.82300937,45.04021148,197.5475027,0,1
,440.7076586,0.88277484,0.227306798,1.180914948,1.211419516,251.8651151,18.11335243,48.2748414,281.0513395,1639.219943,49.47844877,22.58349987,65.48597587,132.812697,0,0
,482.001319,0.310963009,0.973171652,0.995591806,1.219282788,200.3254055,24.68456401,47.25576395,228.7737749,1935.469035,95.96967585,37.93506601,45.6091489,85.09726589,0,0
,382.9171789,1.717557298,0.935019392,1.813554306,3.262259792,233.3068343,42.63303124,14.95387478,251.55851,1282.065216,63.15513521,11.46612261,40.16916411,192.1935705,0,0
,406.4244819,1.035321593,1.67188395,0.900132012,3.226198677,209.4998954,30.72624511,47.28264461,212.2348516,1001.154563,94.90489199,16.26124249,39.07938806,76.89445788,1,0
,423.5150244,0.886870747,1.013920749,0.188982916,4.586617363,368.0888661,24.31006262,37.78641397,222.9030526,1612.493762,36.54403852,18.79940335,43.14378917,143.2531831,0,0
,416.3616789,0.806450499,0.724976965,1.000483936,3.22840143,271.9547638,48.03973643,21.17094415,276.939706,1074.116402,45.13094375,21.14910567,65.22690126,64.82323673,1,0
,306.4092649,1.93094939,0.963628626,0.512635412,1.78219511,331.0170559,44.59928182,37.95959075,219.1632423,1402.82524,99.15855127,4.374834674,26.34935892,159.4727764,1,1
,324.0515213,0.940248538,0.600947653,1.82149779,4.465835001,251.8018018,10.84004056,38.63296823,159.3974455,1152.644504,90.67952071,38.72402577,57.37717915,168.3504432,0,0
,306.2143763,0.95738492,0.144263787,0.721653406,3.600397187,217.8025785,37.16060493,24.45460415,258.9900663,1344.068891,61.99727623,28.369503,70.08515047,197.4430797,0,0
,305.9892188,0.135781018,1.236004671,1.628031714,3.725960567,365.903525,11.76119591,25.56464337,228.1616218,1857.752806,34.25920804,38.33575046,36.92172685,196.6137384,1,1
,487.9721301,1.872427204,0.455386591,0.675957076,4.352951829,239.6833307,37.49669851,22.28333654,131.3611797,1773.790716,35.29056635,1.833309538,24.51841316,148.81929,1,1
,336.5223174,1.283708242,0.723437162,0.961451718,3.268668992,386.9970026,35.18417582,36.83538836,188.5075295,1166.392706,46.4913713,46.51170598,28.39669757,187.7639909,1,1
,302.7387814,0.262967679,0.958725841,0.705076657,2.410251365,316.8291964,49.72014452,16.53742489,153.8152782,1825.28828,44.50214921,14.7354957,30.78901769,175.4102425,1,1
,354.8705685,0.323129898,0.624978001,0.122091712,1.028218527,244.5030052,42.20484214,12.9592754,222.0792286,1857.228917,93.40712955,10.84486203,70.98034497,133.1292204,0,0
,318.3162286,1.392374214,1.408467496,1.94766264,4.34901033,392.3757111,34.24496603,25.08208442,118.5912333,1730.974842,61.61972359,33.91890437,43.97066169,97.62766749,1,0
,369.5809704,1.105267425,0.901003184,1.428417993,4.695267578,310.6433152,20.18528275,27.71580868,277.905964,1489.132159,46.09191133,1.472795918,73.0035883,146.8409138,0,0
,308.3559679,0.722923933,0.904872303,1.096885756,3.290766709,363.677734,25.13937846,37.51267859,238.9821607,1412.674706,81.47989578,40.83958008,36.72872039,193.2469135,0,1
,425.4401925,0.589137022,1.234575998,1.264986748,4.961025034,232.7756111,25.40755239,30.99871736,209.7411003,1921.690676,83.46585814,24.79352616,76.81645589,148.0228187,0,0
,408.7764748,0.945017797,0.797108362,0.464404438,1.153468678,365.9076996,49.85339139,42.39120028,151.6671163,1246.414653,48.91782986,35.26121687,27.05126685,71.72272826,0,1
,341.2684986,1.793329295,0.738728455,1.967809226,1.659075052,397.5808603,48.46670451,20.93924901,206.7464627,1095.585025,25.67509103,24.91089606,65.17925446,150.0855223,1,1
,468.8518881,0.958521763,1.743417455,1.899671249,3.058011805,258.7803289,43.35342264,13.12612766,105.311607,1420.14291,29.27328629,43.25398835,31.33241959,174.8469915,1,1
,448.2857473,0.150523876,0.862807316,1.550103052,3.534184421,312.6017151,12.73894974,15.25796081,112.5878839,1854.038797,17.35609346,45.05200573,65.94046712,190.05438,1,0
,495.5419995,0.827304665,1.108580687,1.975094555,2.727521829,223.0952684,48.63144431,29.75465759,255.3750442,1116.977407,57.19441227,11.12325696,47.10056657,119.0370922,0,1
,497.8409501,0.122868464,0.553345059,1.243888391,1.318109529,373.9078947,20.28439839,49.97158227,128.0311005,1478.521127,8.363759906,5.630233764,72.0925133,74.20588545,0,0
,457.4529313,0.79596418,0.794949059,0.541841238,1.665056251,382.2280675,35.83584885,20.21134522,137.7399099,1094.322725,87.15344965,1.554631081,21.80835253,136.6378242,0,0
,456.6553978,1.011822194,1.408869335,1.61232551,4.045511326,269.1166267,40.4627086,34.13368796,145.2043871,1804.302267,76.83096609,36.56799568,53.76938498,194.3902424,0,1
,497.7706306,1.193342608,1.229552673,0.722246411,4.09532548,372.8248907,19.3347321,44.06576228,133.1201297,1439.128372,67.41506336,35.94252456,31.12593166,189.9349612,1,0
,490.2425259,1.210755239,1.411794769,0.985638846,3.405286028,239.6708903,18.76304967,45.85515837,135.067022,1650.999402,1.90208405,11.86331395,69.75448191,107.4682371,1,0
,444.9869168,1.432045443,0.716889933,0.41795307,3.619588928,391.0557732,12.47441102,15.55776365,165.4589584,1240.28471,18.01928935,28.67851518,53.96252935,178.0979127,0,1
,436.5053657,0.597102557,1.567594659,0.686911506,2.078402639,386.4590596,31.84307623,32.24307386,124.1340431,1377.634041,69.23130598,22.36071787,46.71107855,116.8770405,0,0
,402.9108086,0.83881631,1.555514743,1.653498287,1.117100542,262.5571119,13.68026817,26.23295549,165.8884026,1338.730445,89.00656681,38.40534945,77.70550232,51.53649157,0,0
,397.8519692,0.792686024,0.452869674,1.372516308,1.5413433,241.206551,16.91520847,32.84434984,292.9925473,1672.60059,34.92733931,27.86757563,77.53467297,53.17904531,0,0
,332.1275748,1.08704956,0.470084606,1.522694339,3.886604062,231.6304879,11.31213263,46.48902373,192.4033127,1891.69383,23.9793205,43.31166884,39.7981143,72.33721442,0,0
,443.7409474,1.760273138,1.163575832,1.451440904,2.42116175,322.5763232,40.81584443,44.73943936,299.0321679,1025.338713,14.01352168,18.55278068,21.45946193,198.3622204,1,0
